,Cultivo,Ano,Origen,Destino,Cantidad
455,Maiz,2019,Catamarca,Zona 9,0.00021
456,Soja,2016,Catamarca,B.Blanca,0.001
457,Soja,2015,Catamarca,Cordoba,2.081e-05
458,Soja,2016,Catamarca,Cordoba,0.00010092
459,Soja,2017,Catamarca,Cordoba,0.0005189600000000001
460,Soja,2019,Catamarca,Cordoba,0.0008274
461,Soja,2015,Catamarca,Quequen,6e-05
462,Soja,2015,Catamarca,Rosario N,0.00138
463,Soja,2016,Catamarca,Rosario N,0.005341350000000001
464,Soja,2017,Catamarca,Rosario N,0.00159706
465,Soja,2018,Catamarca,Rosario N,0.00251706
466,Soja,2019,Catamarca,Rosario N,0.0028432899999999996
467,Soja,2020,Catamarca,Rosario N,0.00024
468,Soja,2016,Catamarca,Rosario S,0.001
469,Soja,2017,Catamarca,Rosario S,0.00029
470,Soja,2018,Catamarca,Rosario S,0.0017364000000000001
471,Soja,2019,Catamarca,Rosario S,0.0014751999999999999
472,Soja,2015,Catamarca,Zona 11,0.04139318
473,Soja,2016,Catamarca,Zona 11,0.063145
474,Soja,2017,Catamarca,Zona 11,0.040848050000000004
475,Soja,2018,Catamarca,Zona 11,0.033864689999999996
476,Soja,2019,Catamarca,Zona 11,0.06754851
477,Soja,2020,Catamarca,Zona 11,0.00158
478,Soja,2018,Catamarca,Zona 12,0.00051
479,Soja,2016,Catamarca,Zona 14,2.9370000000000002e-05
480,Soja,2017,Catamarca,Zona 14,3e-05
481,Soja,2018,Catamarca,Zona 14,0.000726
482,Soja,2015,Catamarca,Zona 15,0.025172689999999998
483,Soja,2016,Catamarca,Zona 15,0.0031988099999999994
484,Soja,2017,Catamarca,Zona 15,0.00850904
485,Soja,2018,Catamarca,Zona 15,0.00279
486,Soja,2015,Catamarca,Zona 16,0.00160673
487,Soja,2016,Catamarca,Zona 16,0.00317875
488,Soja,2017,Catamarca,Zona 16,0.00363166
489,Soja,2018,Catamarca,Zona 16,0.00298896
490,Soja,2019,Catamarca,Zona 16,0.008977590000000002
491,Soja,2020,Catamarca,Zona 16,0.00033
492,Soja,2016,Catamarca,Zona 17,0.003298
493,Soja,2015,Catamarca,Zona 18,0.0022404900000000004
494,Soja,2016,Catamarca,Zona 18,0.0017344
495,Soja,2017,Catamarca,Zona 18,0.00192769
496,Soja,2018,Catamarca,Zona 18,0.00020443000000000002
497,Soja,2019,Catamarca,Zona 18,0.0007932099999999999
498,Soja,2017,Catamarca,Zona 5,2.9440000000000003e-05
499,Soja,2015,Catamarca,Zona 8,0.00072
500,Soja,2018,Catamarca,Zona 8,5.4980000000000006e-05
501,Soja,2019,Catamarca,Zona 8,3.426e-05
502,Soja,2019,Catamarca,Zona 9,0.00014137
503,Trigo,2015,Catamarca,Cordoba,0.00370806
504,Trigo,2016,Catamarca,Cordoba,0.00403921
505,Trigo,2017,Catamarca,Cordoba,0.005217889999999999
506,Trigo,2018,Catamarca,Cordoba,0.00231
507,Trigo,2019,Catamarca,Cordoba,0.0035669300000000003
508,Trigo,2015,Catamarca,Rosario N,0.000589
509,Trigo,2016,Catamarca,Rosario N,0.0034653199999999996
510,Trigo,2017,Catamarca,Rosario N,0.00568241
511,Trigo,2018,Catamarca,Rosario N,0.0030753
512,Trigo,2019,Catamarca,Rosario N,0.009622710000000001
513,Trigo,2020,Catamarca,Rosario N,0.00036
514,Trigo,2015,Catamarca,Rosario S,0.00118
515,Trigo,2016,Catamarca,Rosario S,0.00173
516,Trigo,2017,Catamarca,Rosario S,0.00332851
517,Trigo,2018,Catamarca,Rosario S,0.0010522299999999997
518,Trigo,2019,Catamarca,Rosario S,0.0011151199999999996
519,Trigo,2016,Catamarca,Zona 10,3e-05
520,Trigo,2018,Catamarca,Zona 10,8.620000000000001e-05
521,Trigo,2019,Catamarca,Zona 10,2.668e-05
522,Trigo,2016,Catamarca,Zona 11,0.00173
523,Trigo,2017,Catamarca,Zona 11,0.0004
524,Trigo,2019,Catamarca,Zona 11,0.00042
525,Trigo,2016,Catamarca,Zona 12,0.00095
526,Trigo,2016,Catamarca,Zona 14,0.0005
527,Trigo,2017,Catamarca,Zona 14,9e-05
528,Trigo,2016,Catamarca,Zona 15,0.00017242
529,Trigo,2015,Catamarca,Zona 16,0.012962
530,Trigo,2016,Catamarca,Zona 16,0.00717748
531,Trigo,2017,Catamarca,Zona 16,0.026477269999999997
532,Trigo,2018,Catamarca,Zona 16,0.020275900000000003
533,Trigo,2019,Catamarca,Zona 16,0.00932757
534,Trigo,2015,Catamarca,Zona 17,0.00971907
535,Trigo,2016,Catamarca,Zona 17,0.00867616
536,Trigo,2017,Catamarca,Zona 17,0.0020356
537,Trigo,2018,Catamarca,Zona 17,0.0011505400000000002
538,Trigo,2019,Catamarca,Zona 17,0.0017171299999999999
539,Trigo,2015,Catamarca,Zona 18,0.00028787
540,Trigo,2016,Catamarca,Zona 18,0.00043017999999999995
541,Trigo,2017,Catamarca,Zona 18,0.00031232000000000005
542,Trigo,2018,Catamarca,Zona 18,0.0005405
543,Trigo,2019,Catamarca,Zona 18,0.00017005
544,Trigo,2016,Catamarca,Zona 4,3e-05
545,Trigo,2015,Catamarca,Zona 5,0.0003
546,Trigo,2016,Catamarca,Zona 5,0.00033
547,Trigo,2018,Catamarca,Zona 5,6e-05
548,Trigo,2019,Catamarca,Zona 5,0.0003
549,Trigo,2016,Catamarca,Zona 6,3e-05
550,Trigo,2017,Catamarca,Zona 6,0.0003
551,Trigo,2015,Catamarca,Zona 8,0.00299
552,Trigo,2016,Catamarca,Zona 8,0.006941139999999999
553,Trigo,2017,Catamarca,Zona 8,0.00014979000000000004
554,Trigo,2018,Catamarca,Zona 8,0.00063
555,Trigo,2019,Catamarca,Zona 8,0.00145968
556,Trigo,2015,Catamarca,Zona 9,0.0008
557,Trigo,2016,Catamarca,Zona 9,0.004880690000000001
558,Trigo,2017,Catamarca,Zona 9,0.00036
559,Trigo,2018,Catamarca,Zona 9,0.00015
560,Trigo,2019,Catamarca,Zona 9,0.00083576
561,Maiz,2015,Chaco,Bs As,0.00174
562,Maiz,2016,Chaco,Bs As,3e-05
563,Maiz,2017,Chaco,Bs As,0.00066
564,Maiz,2018,Chaco,Bs As,0.0005028
565,Maiz,2019,Chaco,Bs As,0.005830149999999999
566,Maiz,2018,Chaco,Cordoba,0.00075
567,Maiz,2016,Chaco,Quequen,9e-05
568,Maiz,2015,Chaco,Rosario N,0.10346736999999999
569,Maiz,2016,Chaco,Rosario N,0.17726426000000006
570,Maiz,2017,Chaco,Rosario N,0.23148089
571,Maiz,2018,Chaco,Rosario N,0.23535685
572,Maiz,2019,Chaco,Rosario N,0.32835351
573,Maiz,2020,Chaco,Rosario N,0.080653
574,Maiz,2015,Chaco,Rosario S,0.03845514
575,Maiz,2016,Chaco,Rosario S,0.09251190000000001
576,Maiz,2017,Chaco,Rosario S,0.04353901999999999
577,Maiz,2018,Chaco,Rosario S,0.07624562000000001
578,Maiz,2019,Chaco,Rosario S,0.08717164
579,Maiz,2020,Chaco,Rosario S,0.077506
580,Maiz,2021,Chaco,Rosario S,6e-05
581,Maiz,2015,Chaco,Zona 10,0.001
582,Maiz,2016,Chaco,Zona 10,0.0005
583,Maiz,2017,Chaco,Zona 10,9.122e-05
584,Maiz,2019,Chaco,Zona 10,2.932e-05
585,Maiz,2015,Chaco,Zona 11,0.00044467000000000004
586,Maiz,2016,Chaco,Zona 11,0.00067395
587,Maiz,2017,Chaco,Zona 11,0.00026999
588,Maiz,2018,Chaco,Zona 11,0.0007113000000000001
589,Maiz,2019,Chaco,Zona 11,0.00063537
590,Maiz,2015,Chaco,Zona 12,0.01053139
591,Maiz,2016,Chaco,Zona 12,0.01096477
592,Maiz,2017,Chaco,Zona 12,0.02257112
593,Maiz,2018,Chaco,Zona 12,0.0070785200000000005
594,Maiz,2019,Chaco,Zona 12,0.015345059999999999
595,Maiz,2020,Chaco,Zona 12,0.00433
596,Maiz,2015,Chaco,Zona 13,0.00798
597,Maiz,2016,Chaco,Zona 13,0.01322
598,Maiz,2017,Chaco,Zona 13,0.00702015
599,Maiz,2018,Chaco,Zona 13,0.017546690000000004
600,Maiz,2019,Chaco,Zona 13,0.009258959999999998
601,Maiz,2015,Chaco,Zona 14,0.0591866
602,Maiz,2016,Chaco,Zona 14,0.056661829999999996
603,Maiz,2017,Chaco,Zona 14,0.06219582
604,Maiz,2018,Chaco,Zona 14,0.038370839999999996
605,Maiz,2019,Chaco,Zona 14,0.08890404
606,Maiz,2020,Chaco,Zona 14,0.0003
607,Maiz,2015,Chaco,Zona 15,0.025519380000000005
608,Maiz,2016,Chaco,Zona 15,0.03879343000000001
609,Maiz,2017,Chaco,Zona 15,0.02968757
610,Maiz,2018,Chaco,Zona 15,0.05817581000000001
611,Maiz,2019,Chaco,Zona 15,0.06336798000000002
612,Maiz,2020,Chaco,Zona 15,0.0086
613,Maiz,2015,Chaco,Zona 17,0.008814600000000002
614,Maiz,2016,Chaco,Zona 17,0.01682689
615,Maiz,2017,Chaco,Zona 17,0.08517625999999998
616,Maiz,2018,Chaco,Zona 17,0.050314500000000005
617,Maiz,2019,Chaco,Zona 17,0.07124173000000002
618,Maiz,2020,Chaco,Zona 17,0.0052
619,Maiz,2015,Chaco,Zona 18,0.012422060000000002
620,Maiz,2016,Chaco,Zona 18,0.01010042
621,Maiz,2017,Chaco,Zona 18,0.01125202
622,Maiz,2018,Chaco,Zona 18,0.013554690000000001
623,Maiz,2019,Chaco,Zona 18,0.00710034
624,Maiz,2018,Chaco,Zona 4,0.00045106
625,Maiz,2015,Chaco,Zona 5,0.0056
626,Maiz,2018,Chaco,Zona 5,0.0015
627,Maiz,2019,Chaco,Zona 5,0.0006
628,Maiz,2015,Chaco,Zona 6,0.00242236
629,Maiz,2019,Chaco,Zona 6,0.00318
630,Maiz,2015,Chaco,Zona 8,0.00866
631,Maiz,2016,Chaco,Zona 8,0.01702
632,Maiz,2018,Chaco,Zona 8,3.5e-05
633,Maiz,2019,Chaco,Zona 8,0.0012
634,Maiz,2018,Chaco,Zona 9,0.000144
635,Soja,2017,Chaco,Bs As,6e-05
636,Soja,2015,Chaco,Cordoba,9.771999999999999e-05
637,Soja,2016,Chaco,Cordoba,3.452e-05
638,Soja,2018,Chaco,Cordoba,0.000174
639,Soja,2019,Chaco,Cordoba,7e-05
640,Soja,2017,Chaco,Quequen,0.00015622
641,Soja,2015,Chaco,Rosario N,0.44133491999999985
642,Soja,2016,Chaco,Rosario N,0.42114858999999993
643,Soja,2017,Chaco,Rosario N,0.46925346999999984
644,Soja,2018,Chaco,Rosario N,0.36112763
645,Soja,2019,Chaco,Rosario N,0.46774049
646,Soja,2020,Chaco,Rosario N,0.132224
647,Soja,2021,Chaco,Rosario N,0.00027
648,Soja,2015,Chaco,Rosario S,0.044024069999999985
649,Soja,2016,Chaco,Rosario S,0.05232509
650,Soja,2017,Chaco,Rosario S,0.08058609
651,Soja,2018,Chaco,Rosario S,0.025493960000000006
652,Soja,2019,Chaco,Rosario S,0.05188517
653,Soja,2020,Chaco,Rosario S,0.029644
654,Soja,2021,Chaco,Rosario S,0.00012
655,Soja,2015,Chaco,Zona 11,0.00450821
656,Soja,2016,Chaco,Zona 11,0.0024847000000000003
657,Soja,2017,Chaco,Zona 11,0.00201243
658,Soja,2018,Chaco,Zona 11,0.00126267
659,Soja,2019,Chaco,Zona 11,0.0027187099999999996
660,Soja,2015,Chaco,Zona 12,0.025238620000000003
661,Soja,2016,Chaco,Zona 12,0.0155055
662,Soja,2017,Chaco,Zona 12,0.03228606
663,Soja,2018,Chaco,Zona 12,0.019329350000000002
664,Soja,2019,Chaco,Zona 12,0.00838736
665,Soja,2020,Chaco,Zona 12,0.00417
666,Soja,2015,Chaco,Zona 13,1.338e-05
667,Soja,2016,Chaco,Zona 13,0.00041346
668,Soja,2017,Chaco,Zona 13,0.0012
669,Soja,2018,Chaco,Zona 13,0.0033005300000000003
670,Soja,2019,Chaco,Zona 13,0.00054
671,Soja,2015,Chaco,Zona 14,0.04407486
672,Soja,2016,Chaco,Zona 14,0.04128267000000002
673,Soja,2017,Chaco,Zona 14,0.04671704
674,Soja,2018,Chaco,Zona 14,0.0296079
675,Soja,2019,Chaco,Zona 14,0.009313209999999999
676,Soja,2020,Chaco,Zona 14,0.00017
677,Soja,2015,Chaco,Zona 15,0.25022781
678,Soja,2016,Chaco,Zona 15,0.14878296999999993
679,Soja,2017,Chaco,Zona 15,0.19761683000000008
680,Soja,2018,Chaco,Zona 15,0.19576071999999997
681,Soja,2019,Chaco,Zona 15,0.16728842
682,Soja,2020,Chaco,Zona 15,0.0121
683,Soja,2015,Chaco,Zona 17,0.17985631000000002
684,Soja,2016,Chaco,Zona 17,0.12483457
685,Soja,2017,Chaco,Zona 17,0.23108621999999998
686,Soja,2018,Chaco,Zona 17,0.13034604
687,Soja,2019,Chaco,Zona 17,0.099438
688,Soja,2020,Chaco,Zona 17,0.011088
689,Soja,2015,Chaco,Zona 18,0.0019766199999999997
690,Soja,2016,Chaco,Zona 18,0.00277958
691,Soja,2017,Chaco,Zona 18,0.00119
692,Soja,2018,Chaco,Zona 18,0.00203146
693,Soja,2019,Chaco,Zona 18,0.0020881999999999997
694,Soja,2017,Chaco,Zona 3,3e-05
695,Soja,2017,Chaco,Zona 4,3.26e-05
696,Soja,2015,Chaco,Zona 5,0.01184
697,Soja,2019,Chaco,Zona 5,0.001
698,Soja,2020,Chaco,Zona 5,0.0003
699,Soja,2015,Chaco,Zona 6,2.989e-05
700,Soja,2016,Chaco,Zona 6,3e-05
701,Soja,2018,Chaco,Zona 7,0.0001
702,Soja,2019,Chaco,Zona 7,5.8e-05
703,Soja,2015,Chaco,Zona 8,0.00242729
704,Soja,2016,Chaco,Zona 8,0.00054469
705,Soja,2017,Chaco,Zona 8,0.0011273899999999998
706,Soja,2018,Chaco,Zona 8,0.00011976
707,Soja,2019,Chaco,Zona 8,0.0015848400000000001
708,Soja,2015,Chaco,Zona 9,2e-05
709,Soja,2016,Chaco,Zona 9,0.000494
710,Soja,2017,Chaco,Zona 9,9.961000000000002e-05
711,Soja,2018,Chaco,Zona 9,0.00052511
712,Soja,2019,Chaco,Zona 9,0.011567000000000003
713,Trigo,2015,Chaco,Bs As,0.001068
714,Trigo,2016,Chaco,Bs As,0.00101
715,Trigo,2017,Chaco,Bs As,0.00066
716,Trigo,2018,Chaco,Bs As,0.00334
717,Trigo,2019,Chaco,Bs As,0.00999997
718,Trigo,2015,Chaco,Cordoba,0.00023375999999999998
719,Trigo,2016,Chaco,Cordoba,8.802e-05
720,Trigo,2017,Chaco,Cordoba,0.0001087
721,Trigo,2018,Chaco,Cordoba,0.00644581
722,Trigo,2019,Chaco,Cordoba,0.00268115
723,Trigo,2017,Chaco,Quequen,0.00024
724,Trigo,2015,Chaco,Rosario N,0.01005686
725,Trigo,2016,Chaco,Rosario N,0.028574529999999994
726,Trigo,2017,Chaco,Rosario N,0.035061049999999996
727,Trigo,2018,Chaco,Rosario N,0.02732393
728,Trigo,2019,Chaco,Rosario N,0.08336541000000001
729,Trigo,2020,Chaco,Rosario N,0.00128
730,Trigo,2015,Chaco,Rosario S,0.00422715
731,Trigo,2016,Chaco,Rosario S,0.014333360000000002
732,Trigo,2017,Chaco,Rosario S,0.00930812
733,Trigo,2018,Chaco,Rosario S,0.01288895
734,Trigo,2019,Chaco,Rosario S,0.03752846
735,Trigo,2020,Chaco,Rosario S,0.00424
736,Trigo,2016,Chaco,Zona 11,0.00647
737,Trigo,2017,Chaco,Zona 11,8.904e-05
738,Trigo,2018,Chaco,Zona 11,0.00015
739,Trigo,2015,Chaco,Zona 12,0.00153356
740,Trigo,2016,Chaco,Zona 12,0.024089029999999997
741,Trigo,2017,Chaco,Zona 12,0.00438917
742,Trigo,2018,Chaco,Zona 12,0.0076351200000000004
743,Trigo,2019,Chaco,Zona 12,0.00709597
744,Trigo,2020,Chaco,Zona 12,0.0003
745,Trigo,2016,Chaco,Zona 13,0.00033
746,Trigo,2015,Chaco,Zona 14,0.00212938
747,Trigo,2016,Chaco,Zona 14,0.00724456
748,Trigo,2017,Chaco,Zona 14,0.00513421
749,Trigo,2018,Chaco,Zona 14,0.0008972000000000001
750,Trigo,2019,Chaco,Zona 14,0.00539118
751,Trigo,2020,Chaco,Zona 14,0.005
752,Trigo,2015,Chaco,Zona 15,0.04362024000000001
753,Trigo,2016,Chaco,Zona 15,0.012393730000000002
754,Trigo,2017,Chaco,Zona 15,0.0026784300000000003
755,Trigo,2018,Chaco,Zona 15,0.005897940000000002
756,Trigo,2019,Chaco,Zona 15,0.03370546
757,Trigo,2020,Chaco,Zona 15,0.0011116199999999998
758,Trigo,2015,Chaco,Zona 16,0.003235
759,Trigo,2016,Chaco,Zona 16,0.010671380000000001
760,Trigo,2017,Chaco,Zona 16,0.00528408
761,Trigo,2018,Chaco,Zona 16,0.025913150000000003
762,Trigo,2019,Chaco,Zona 16,0.00828761
763,Trigo,2015,Chaco,Zona 17,0.029173229999999998
764,Trigo,2016,Chaco,Zona 17,0.03454729
765,Trigo,2017,Chaco,Zona 17,0.05381357
766,Trigo,2018,Chaco,Zona 17,0.03729964000000001
767,Trigo,2019,Chaco,Zona 17,0.025348440000000003
768,Trigo,2015,Chaco,Zona 18,0.0014206800000000001
769,Trigo,2016,Chaco,Zona 18,6e-05
770,Trigo,2015,Chaco,Zona 3,0.00039
771,Trigo,2015,Chaco,Zona 5,0.00012
772,Trigo,2016,Chaco,Zona 5,0.00318
773,Trigo,2017,Chaco,Zona 5,0.00127308
774,Trigo,2018,Chaco,Zona 5,0.00382577
775,Trigo,2019,Chaco,Zona 5,0.00495722
776,Trigo,2015,Chaco,Zona 6,0.00255959
777,Trigo,2016,Chaco,Zona 6,0.0012776900000000002
778,Trigo,2018,Chaco,Zona 6,0.00822582
779,Trigo,2019,Chaco,Zona 6,0.01317122
780,Trigo,2020,Chaco,Zona 6,0.0006
781,Trigo,2015,Chaco,Zona 7,6e-05
782,Trigo,2016,Chaco,Zona 7,0.0005
783,Trigo,2018,Chaco,Zona 7,0.0005
784,Trigo,2019,Chaco,Zona 7,0.00258251
785,Trigo,2015,Chaco,Zona 8,0.00070411
786,Trigo,2016,Chaco,Zona 8,0.001936
787,Trigo,2017,Chaco,Zona 8,0.00051
788,Trigo,2018,Chaco,Zona 8,0.005596599999999999
789,Trigo,2019,Chaco,Zona 8,0.00261
790,Trigo,2015,Chaco,Zona 9,9e-05
791,Trigo,2018,Chaco,Zona 9,0.00464072
792,Trigo,2019,Chaco,Zona 9,0.00488
793,Maiz,2017,Chubut,Rosario N,0.0003
794,Maiz,2015,Chubut,Rosario S,2.73e-06
795,Soja,2016,Chubut,Zona 5,9e-05
796,Soja,2016,Chubut,Zona 7,5.431e-05
797,Soja,2015,Chubut,Zona 8,7.360000000000001e-06
798,Trigo,2016,Chubut,Rosario N,0.00015
799,Maiz,2015,Ciudad Autónoma de Buenos Aires,B.Blanca,0.00163
800,Maiz,2016,Ciudad Autónoma de Buenos Aires,B.Blanca,0.018406380000000003
801,Maiz,2017,Ciudad Autónoma de Buenos Aires,B.Blanca,0.00242498
802,Maiz,2018,Ciudad Autónoma de Buenos Aires,B.Blanca,0.01615658
803,Maiz,2019,Ciudad Autónoma de Buenos Aires,B.Blanca,0.07701481
804,Maiz,2020,Ciudad Autónoma de Buenos Aires,B.Blanca,0.022297
805,Maiz,2015,Ciudad Autónoma de Buenos Aires,Bs As,0.000726
806,Maiz,2016,Ciudad Autónoma de Buenos Aires,Bs As,0.0079
807,Maiz,2019,Ciudad Autónoma de Buenos Aires,Bs As,6.419e-05
808,Maiz,2018,Ciudad Autónoma de Buenos Aires,Cordoba,0.00041954000000000004
809,Maiz,2019,Ciudad Autónoma de Buenos Aires,Cordoba,0.001754
810,Maiz,2016,Ciudad Autónoma de Buenos Aires,Quequen,0.01582649
811,Maiz,2017,Ciudad Autónoma de Buenos Aires,Quequen,0.00875
812,Maiz,2018,Ciudad Autónoma de Buenos Aires,Quequen,0.00271462
813,Maiz,2019,Ciudad Autónoma de Buenos Aires,Quequen,0.0177439
814,Maiz,2020,Ciudad Autónoma de Buenos Aires,Quequen,0.00121
815,Maiz,2015,Ciudad Autónoma de Buenos Aires,Rosario N,0.00729198
816,Maiz,2016,Ciudad Autónoma de Buenos Aires,Rosario N,0.035488360000000004
817,Maiz,2017,Ciudad Autónoma de Buenos Aires,Rosario N,0.0466961
818,Maiz,2018,Ciudad Autónoma de Buenos Aires,Rosario N,0.05897578999999999
819,Maiz,2019,Ciudad Autónoma de Buenos Aires,Rosario N,0.6407442
820,Maiz,2020,Ciudad Autónoma de Buenos Aires,Rosario N,0.361061
821,Maiz,2015,Ciudad Autónoma de Buenos Aires,Rosario S,0.0038893499999999998
822,Maiz,2016,Ciudad Autónoma de Buenos Aires,Rosario S,0.005395360000000001
823,Maiz,2017,Ciudad Autónoma de Buenos Aires,Rosario S,0.02025604
824,Maiz,2018,Ciudad Autónoma de Buenos Aires,Rosario S,0.02538019
825,Maiz,2019,Ciudad Autónoma de Buenos Aires,Rosario S,0.23905499
826,Maiz,2020,Ciudad Autónoma de Buenos Aires,Rosario S,0.170726
827,Maiz,2015,Ciudad Autónoma de Buenos Aires,Zona 11,0.0005
828,Maiz,2018,Ciudad Autónoma de Buenos Aires,Zona 11,0.00224691
829,Maiz,2019,Ciudad Autónoma de Buenos Aires,Zona 11,0.00021916
830,Maiz,2020,Ciudad Autónoma de Buenos Aires,Zona 11,0.00395
831,Maiz,2015,Ciudad Autónoma de Buenos Aires,Zona 12,0.018333010000000004
832,Maiz,2016,Ciudad Autónoma de Buenos Aires,Zona 12,0.00872671
833,Maiz,2017,Ciudad Autónoma de Buenos Aires,Zona 12,0.00262
834,Maiz,2018,Ciudad Autónoma de Buenos Aires,Zona 12,0.002236
835,Maiz,2019,Ciudad Autónoma de Buenos Aires,Zona 12,0.00018
836,Maiz,2015,Ciudad Autónoma de Buenos Aires,Zona 13,0.00066
837,Maiz,2016,Ciudad Autónoma de Buenos Aires,Zona 13,0.00012
838,Maiz,2017,Ciudad Autónoma de Buenos Aires,Zona 13,0.000127
839,Maiz,2018,Ciudad Autónoma de Buenos Aires,Zona 13,0.005552
840,Maiz,2019,Ciudad Autónoma de Buenos Aires,Zona 13,0.00329404
841,Maiz,2015,Ciudad Autónoma de Buenos Aires,Zona 14,0.003843
842,Maiz,2019,Ciudad Autónoma de Buenos Aires,Zona 14,9.258e-05
843,Maiz,2016,Ciudad Autónoma de Buenos Aires,Zona 15,0.00149498
844,Maiz,2019,Ciudad Autónoma de Buenos Aires,Zona 15,0.00179746
845,Maiz,2015,Ciudad Autónoma de Buenos Aires,Zona 17,5.8299999999999994e-05
846,Maiz,2018,Ciudad Autónoma de Buenos Aires,Zona 18,0.00124368
847,Maiz,2019,Ciudad Autónoma de Buenos Aires,Zona 18,0.00039106
848,Maiz,2019,Ciudad Autónoma de Buenos Aires,Zona 2,0.00024
849,Maiz,2015,Ciudad Autónoma de Buenos Aires,Zona 3,0.00015371000000000002
850,Maiz,2016,Ciudad Autónoma de Buenos Aires,Zona 3,0.0012705499999999998
851,Maiz,2020,Ciudad Autónoma de Buenos Aires,Zona 3,0.00011338
852,Maiz,2018,Ciudad Autónoma de Buenos Aires,Zona 4,0.0003
853,Maiz,2019,Ciudad Autónoma de Buenos Aires,Zona 4,0.00019234
854,Maiz,2015,Ciudad Autónoma de Buenos Aires,Zona 5,0.00059
855,Maiz,2016,Ciudad Autónoma de Buenos Aires,Zona 5,0.00338
856,Maiz,2017,Ciudad Autónoma de Buenos Aires,Zona 5,0.002441
857,Maiz,2018,Ciudad Autónoma de Buenos Aires,Zona 5,0.00225
858,Maiz,2019,Ciudad Autónoma de Buenos Aires,Zona 5,0.00315
859,Maiz,2015,Ciudad Autónoma de Buenos Aires,Zona 6,0.00034506
860,Maiz,2017,Ciudad Autónoma de Buenos Aires,Zona 6,0.00084795
861,Maiz,2019,Ciudad Autónoma de Buenos Aires,Zona 6,0.015799280000000002
862,Maiz,2020,Ciudad Autónoma de Buenos Aires,Zona 6,0.005
863,Maiz,2017,Ciudad Autónoma de Buenos Aires,Zona 7,0.00072
864,Maiz,2018,Ciudad Autónoma de Buenos Aires,Zona 7,0.00066836
865,Maiz,2019,Ciudad Autónoma de Buenos Aires,Zona 7,0.00701783
866,Maiz,2020,Ciudad Autónoma de Buenos Aires,Zona 7,0.00522
867,Maiz,2015,Ciudad Autónoma de Buenos Aires,Zona 8,0.00511317
868,Maiz,2016,Ciudad Autónoma de Buenos Aires,Zona 8,0.00459958
869,Maiz,2017,Ciudad Autónoma de Buenos Aires,Zona 8,0.00010489000000000001
870,Maiz,2018,Ciudad Autónoma de Buenos Aires,Zona 8,0.0006495600000000001
871,Maiz,2019,Ciudad Autónoma de Buenos Aires,Zona 8,0.0017733699999999998
872,Maiz,2020,Ciudad Autónoma de Buenos Aires,Zona 8,0.00223703
873,Maiz,2015,Ciudad Autónoma de Buenos Aires,Zona 9,0.00112417
874,Maiz,2016,Ciudad Autónoma de Buenos Aires,Zona 9,0.00024021
875,Maiz,2017,Ciudad Autónoma de Buenos Aires,Zona 9,0.00170974
876,Maiz,2019,Ciudad Autónoma de Buenos Aires,Zona 9,0.0006
877,Soja,2015,Ciudad Autónoma de Buenos Aires,B.Blanca,0.00270225
878,Soja,2016,Ciudad Autónoma de Buenos Aires,B.Blanca,0.00424105
879,Soja,2017,Ciudad Autónoma de Buenos Aires,B.Blanca,0.021715
880,Soja,2018,Ciudad Autónoma de Buenos Aires,B.Blanca,0.03234609
881,Soja,2019,Ciudad Autónoma de Buenos Aires,B.Blanca,0.0768924
882,Soja,2020,Ciudad Autónoma de Buenos Aires,B.Blanca,0.01254
883,Soja,2016,Ciudad Autónoma de Buenos Aires,Bs As,0.00056
884,Soja,2017,Ciudad Autónoma de Buenos Aires,Bs As,3.359e-05
885,Soja,2018,Ciudad Autónoma de Buenos Aires,Cordoba,7.494e-05
886,Soja,2019,Ciudad Autónoma de Buenos Aires,Cordoba,0.0008856000000000001
887,Soja,2015,Ciudad Autónoma de Buenos Aires,Quequen,0.01219233
888,Soja,2016,Ciudad Autónoma de Buenos Aires,Quequen,0.02230343
889,Soja,2017,Ciudad Autónoma de Buenos Aires,Quequen,0.01312959
890,Soja,2018,Ciudad Autónoma de Buenos Aires,Quequen,0.00664042
891,Soja,2019,Ciudad Autónoma de Buenos Aires,Quequen,0.015938920000000002
892,Soja,2020,Ciudad Autónoma de Buenos Aires,Quequen,0.00112
893,Soja,2015,Ciudad Autónoma de Buenos Aires,Rosario N,0.66951954
894,Soja,2016,Ciudad Autónoma de Buenos Aires,Rosario N,0.44967621999999996
895,Soja,2017,Ciudad Autónoma de Buenos Aires,Rosario N,0.43916126999999994
896,Soja,2018,Ciudad Autónoma de Buenos Aires,Rosario N,1.46530756
897,Soja,2019,Ciudad Autónoma de Buenos Aires,Rosario N,0.83046012
898,Soja,2020,Ciudad Autónoma de Buenos Aires,Rosario N,0.202493
899,Soja,2015,Ciudad Autónoma de Buenos Aires,Rosario S,0.14069839
900,Soja,2016,Ciudad Autónoma de Buenos Aires,Rosario S,0.054978
901,Soja,2017,Ciudad Autónoma de Buenos Aires,Rosario S,0.05685176
902,Soja,2018,Ciudad Autónoma de Buenos Aires,Rosario S,0.12414986
903,Soja,2019,Ciudad Autónoma de Buenos Aires,Rosario S,0.153392
904,Soja,2020,Ciudad Autónoma de Buenos Aires,Rosario S,0.076241
905,Soja,2015,Ciudad Autónoma de Buenos Aires,Zona 10,0.00012
906,Soja,2015,Ciudad Autónoma de Buenos Aires,Zona 11,0.00031904000000000004
907,Soja,2017,Ciudad Autónoma de Buenos Aires,Zona 11,2.5280000000000002e-05
